Introduction,Header,Name,Account,Alias,BaseCurrency,AccountType,AnalysisPeriod,PerformanceMeasure
Introduction,Data,Golden Horse Global Macro Discretionary Fund,U8251256,,USD,Separate Trading Limit,"January 1, 2025 to January 27, 2025 (Daily)",TWR
Key Statistics,MetaInfo,Analysis Period,"January 1, 2025 - January 27, 2025"
Key Statistics,Header,BeginningNAV,EndingNAV,CumulativeReturn,5DayReturn,5DayReturnDateRange,10DayReturn,10DayReturnDateRange,BestReturn,BestReturnDate,WorstReturn,WorstReturnDate,MTM,Deposits & Withdrawals,Dividends,Interest,Fees & Commissions,Other,ChangeInNAV
Key Statistics,Data,71204922.76916799,66306529.445871726,6.593675941,-2.131646095,20250121 - 20250127,9.73125894,20250114 - 20250127,6.647500711,20250115,-7.565892408,20250127,4584464.210516995,-9000000,93053.9590706,-540996.3426907,-26205.276448133,-8709.873745025,-4898393.323296264
Historical Performance Benchmark Comparison,MetaInfo,Analysis Period,"March 22, 2018 - January 27, 2025"
Historical Performance Benchmark Comparison,Header,Account,MTD,QTD,YTD,1 Year,3 Year,5 Year,Since Inception
Historical Performance Benchmark Comparison,Data,SPXTR,2.29533869,2.29533869,2.29533869,24.626376291,44.81473563,97.395841117,148.696845768
Historical Performance Benchmark Comparison,Data,EFA,4.787726491,4.787726491,4.787726491,8.899434298,15.650190881,31.805295783,39.345803587
Historical Performance Benchmark Comparison,Data,VT,2.579162411,2.579162411,2.579162411,18.609032059,29.03507143,63.000151249,86.069173528
Historical Performance Benchmark Comparison,Data,U8251256,6.593675937,6.593675937,6.593675937,51.405130812,40.548027702,-62.990041704,< -2000000
Trade Summary,Data,ETFs,United States Dollar,MBB,ISHARES MBS ETF,Broad,0,0,0,0,-4000,92.05,368200,368200
Trade Summary,Data,ETFs,United States Dollar,QQQ,INVESCO QQQ TRUST SERIES 1,Broad,0,0,0,0,-62000,520.098484194,32246106.019999996,32246106.019999996
Trade Summary,Data,ETFs,United States Dollar,RSP,INVESCO S&P 500 EQUAL WEIGHT,Broad,0,0,0,0,-10000,173.201573,1732015.73,1732015.73
Trade Summary,Data,ETFs,United States Dollar,SHYD,VANECK SH HI YLD MUNI,Broad,0,0,0,0,-12000,22.41,268920,268920
Trade Summary,Data,ETFs,United States Dollar,STIP,ISHARES 0-5 YEAR TIPS BOND E,Broad,0,0,0,0,-15000,101.315133333,1519727,1519727
Trade Summary,Data,ETFs,United States Dollar,TLT,ISHARES 20+ YEAR TREASURY BD,Government,0,0,0,0,-52500,87.621984952,4600154.210000003,4600154.210000003
Trade Summary,Data,ETFs,United States Dollar,USHY,ISHARES BROAD USD HIGH YIELD,Broad,0,0,0,0,-40000,37.315276,1492611.04,1492611.04
Trade Summary,Data,ETFs,United States Dollar,VCIT,VANGUARD INT-TERM CORPORATE,Broad,0,0,0,0,-30000,80.701586,2421047.58,2421047.58
Trade Summary,Data,ETFs,United States Dollar,XHB,SPDR S&P HOMEBUILDERS ETF,Consumer Cyclicals,0,0,0,0,-5500,110.820874545,609514.81,609514.81
Trade Summary,Data,ETFs,United States Dollar,XLE,ENERGY SELECT SECTOR SPDR,Energy,20000,92.418654,-1848373.08,-1848373.08,-87500,90.078748571,7881890.499999998,7881890.499999998
Trade Summary,Data,ETFs,United States Dollar,XLF,FINANCIAL SELECT SECTOR SPDR,Financials,0,0,0,0,-199563,49.587341742,9895798.679999998,9895798.679999998
Trade Summary,Data,ETFs,United States Dollar,XLK,TECHNOLOGY SELECT SECT SPDR,Technology,0,0,0,0,-24100,235.419306224,5673605.28,5673605.28
Trade Summary,Data,ETFs,United States Dollar,XLU,UTILITIES SELECT SECTOR SPDR,Utilities,0,0,0,0,-6000,78.1,468600,468600
Trade Summary,Data,ETFs,United States Dollar,XLV,HEALTH CARE SELECT SECTOR,Healthcare,0,0,0,0,-31500,143.119719683,4508271.17,4508271.17
Trade Summary,Data,ETFs,United States Dollar,XME,SPDR S&P METALS & MINING ETF,Basic Materials,0,0,0,0,-13500,59.505710207,803327.0878,803327.0878
Trade Summary,Data,ETFs,United States Dollar,XSW,SPDR S&P SOFTWARE & SER ETF,Technology,0,0,0,0,-4300,190.688430233,819960.25,819960.25
Trade Summary,Data,Futures,United States Dollar,ESH5,ES 21MAR25,Unclassified,0,0,0,0,-15,6082.65,4561987.5,4561987.5
Trade Summary,Data,Futures,United States Dollar,NQH5,NQ 21MAR25,Unclassified,20,21562.5,-8625000,-8625000,-40,21595.06875,17276055,17276055
Trade Summary,Data,Futures Options,United States Dollar,E1AF5 C6070,ES 06JAN25 6070 C,Unclassified,10,0,0,0,-10,3.35,1675,1675
Trade Summary,Data,Futures Options,United States Dollar,E3CF5 C6000,ES 15JAN25 6000 C,Unclassified,10,0,0,0,-10,2.05,1025,1025
Trade Summary,Data,Futures Options,United States Dollar,EW1F5 P5940,ES 03JAN25 5940 P,Unclassified,25,0,0,0,0,0,0,0
Trade Summary,Data,Futures Options,United States Dollar,EW3F5 C6055,ES 17JAN25 6055 C,Unclassified,10,0,0,0,-10,4.6,2300,2300
Trade Summary,Data,Futures Options,United States Dollar,EWF5 C6075,ES 31JAN25 6075 C,Unclassified,0,0,0,0,-25,77.07,96337.5,96337.5
Trade Summary,Data,Futures Options,United States Dollar,Q1AF5 C21900,NQ 06JAN25 21900 C,Unclassified,10,0,0,0,-10,30,6000,6000
Trade Summary,Data,Futures Options,United States Dollar,Q1BF5 C21900,NQ 07JAN25 21900 C,Unclassified,10,0,0,0,-10,64.25,12850,12850
Trade Summary,Data,Futures Options,United States Dollar,Q2AF5 C20960,NQ 13JAN25 20960 C,Unclassified,10,0,0,0,-10,10.25,2050,2050
Trade Summary,Data,Futures Options,United States Dollar,Q3BF5 C21700,NQ 21JAN25 21700 C,Unclassified,10,0,0,0,-10,55.5,11100,11100
Trade Summary,Data,Futures Options,United States Dollar,Q3BF5 C21800,NQ 21JAN25 21800 C,Unclassified,10,0,0,0,-10,22.5,4500,4500
Trade Summary,Data,Futures Options,United States Dollar,Q3BF5 P21700,NQ 21JAN25 21700 P,Unclassified,10,0,0,0,-10,80.5,16100,16100
Trade Summary,Data,Futures Options,United States Dollar,Q3CF5 C21425,NQ 15JAN25 21425 C,Unclassified,10,0,0,0,-10,10.25,2050,2050
Trade Summary,Data,Futures Options,United States Dollar,Q4CF5 P21880,NQ 22JAN25 21880 P,Unclassified,1,60,-1200,-1200,-1,64.75,1295,1295
Trade Summary,Data,Futures Options,United States Dollar,Q4CF5 P22000,NQ 22JAN25 22000 P,Unclassified,10,0,0,0,-10,10.75,2150,2150
Trade Summary,Data,Futures Options,United States Dollar,QN2F5 P21500,NQ 10JAN25 21500 P,Unclassified,10,0,0,0,0,0,0,0
Trade Summary,Data,Futures Options,United States Dollar,QN3F5 C21600,NQ 17JAN25 21600 C,Unclassified,10,0,0,0,-10,20,4000,4000
Trade Summary,Data,Futures Options,United States Dollar,QN3F5 C21650,NQ 17JAN25 21650 C,Unclassified,10,0,0,0,-10,20,4000,4000
Trade Summary,Data,Futures Options,United States Dollar,QN3F5 C21700,NQ 17JAN25 21700 C,Unclassified,10,0,0,0,-10,20,4000,4000
Trade Summary,Data,Futures Options,United States Dollar,QN3F5 C21750,NQ 17JAN25 21750 C,Unclassified,10,0,0,0,-10,20,4000,4000
Trade Summary,Data,Futures Options,United States Dollar,QN3F5 P21530,NQ 17JAN25 21530 P,Unclassified,10,16.5,-3300,-3300,-10,28.5,5700,5700
Trade Summary,Data,Futures Options,United States Dollar,QN3F5 P21625,NQ 17JAN25 21625 P,Unclassified,10,0,0,0,-10,42.5,8500,8500
Trade Summary,Data,Futures Options,United States Dollar,QN4F5 C22000,NQ 24JAN25 22000 C,Unclassified,10,0,0,0,-10,48,9600,9600
Trade Summary,Data,Futures Options,United States Dollar,QNEF5 C22200,NQ 31JAN25 22200 C,Unclassified,0,0,0,0,-30,24.891666667,14935,14935
Trade Summary,Data,Options,Hong Kong Dollar,ALB JAN25 90 C,9988 27JAN25 90 C,Technology,20,0.04,-400,-51.36,-20,0.46,4600,591.238
Trade Summary,Data,Options,Hong Kong Dollar,ANA JAN25 85 C,2020 27JAN25 85 C,Consumer Cyclicals,10,0.05,-100,-12.84,-10,1.19,2380,305.9014
Trade Summary,Data,Options,Hong Kong Dollar,BYD JAN25 245 P W17,1211 17JAN25 245 P,Consumer Cyclicals,10,0,0,0,-10,2.45,12250,1573.2675
Trade Summary,Data,Options,Hong Kong Dollar,BYD JAN25 280 C W24,1211 24JAN25 280 C,Consumer Cyclicals,10,0,0,0,-10,3.43,17150,2204.2895
Trade Summary,Data,Options,Hong Kong Dollar,BYD JAN25 300 C,1211 27JAN25 300 C,Consumer Cyclicals,10,0,0,0,-10,1.11,5550,713.3415
Trade Summary,Data,Options,Hong Kong Dollar,CHT JAN25 75 C,941 27JAN25 75 C,Technology,50,0.78,-19500,-2503.8,-50,0.66,16500,2118.93
Trade Summary,Data,Options,Hong Kong Dollar,HCF FEB25 80 C,2828 27FEB25 80 C,Broad,50,1,-50000,-6420,-50,0.9,45000,5783.85
Trade Summary,Data,Options,Hong Kong Dollar,JDC JAN25 160 C,9618 27JAN25 160 C,Consumer Cyclicals,10,0.36,-1800,-231.12,-10,3,15000,1926.75
Trade Summary,Data,Options,Hong Kong Dollar,MIU JAN25 35 P,1810 27JAN25 35 P,Technology,10,0.01,-100,-12.84,-10,0.37,3700,475.043
Trade Summary,Data,Options,Hong Kong Dollar,TCH FEB25 370 P,700 27FEB25 370 P,Technology,15,2.98,-4470,-573.948,-15,6.2,9300,1194.027
Trade Summary,Data,Options,Hong Kong Dollar,TCH JAN25 360 P W17,700 17JAN25 360 P,Technology,15,0,0,0,-15,2.6,3900,500.877
Trade Summary,Data,Options,Hong Kong Dollar,TCH JAN25 370 P,700 27JAN25 370 P,Technology,15,0.04,-60,-7.704,-15,3.22,4830,621.0897
Trade Summary,Data,Options,Hong Kong Dollar,TCH JAN25 380 P,700 27JAN25 380 P,Technology,15,0.04,-60,-7.704,-15,5.54,8310,1068.5829
Trade Summary,Data,Options,United States Dollar,AMAT  250131P00187500,AMAT 31JAN25 187.5 P,Technology,10,12.82,-12820,-12820,-10,1.44,1440,1440
Trade Summary,Data,Options,United States Dollar,AMZN  250131C00242500,AMZN 31JAN25 242.5 C,Consumer Cyclicals,10,0.39,-390,-390,-10,1.3,1300,1300
Trade Summary,Data,Options,United States Dollar,ANF   250103P00155000,ANF 03JAN25 155 P,Consumer Cyclicals,5,0,0,0,-5,1.45,725,725
Trade Summary,Data,Options,United States Dollar,ANF   250110C00157500,ANF 10JAN25 157.5 C,Consumer Cyclicals,5,0,0,0,-5,3.1,1550,1550
Trade Summary,Data,Options,United States Dollar,ANF   250110P00155000,ANF 10JAN25 155 P,Consumer Cyclicals,5,0,0,0,-5,4.12,2060,2060
Trade Summary,Data,Options,United States Dollar,ANF   250124P00127000,ANF 24JAN25 127 P,Consumer Cyclicals,5,0,0,0,-5,1.15,575,575
Trade Summary,Data,Options,United States Dollar,ASML  250103P00680000,ASML 03JAN25 680 P,Technology,5,0,0,0,0,0,0,0
Trade Summary,Data,Options,United States Dollar,ASML  250124C00790000,ASML 24JAN25 790 C,Technology,5,0,0,0,-5,2.4,1200,1200
Trade Summary,Data,Options,United States Dollar,BX    250110P00175000,BX 10JAN25 175 P,Financials,5,0,0,0,-5,1.32,660,660
Trade Summary,Data,Options,United States Dollar,CAT   250110C00362500,CAT 10JAN25 362.5 C,Industrials,4,0,0,0,-4,3.69,1476,1476
Trade Summary,Data,Options,United States Dollar,CAT   250110P00350000,CAT 10JAN25 350 P,Industrials,10,0,0,0,-10,1.35,1350,1350
Trade Summary,Data,Options,United States Dollar,CAT   250124P00380000,CAT 24JAN25 380 P,Industrials,4,0,0,0,-4,3.25,1300,1300
Trade Summary,Data,Options,United States Dollar,CAT   250124P00397500,CAT 24JAN25 397.5 P,Industrials,2,0,0,0,-2,4.61,922,922
Trade Summary,Data,Options,United States Dollar,CCJ   250124P00050000,CCJ 24JAN25 50 P,Energy,10,0,0,0,-10,0.44,440,440
Trade Summary,Data,Options,United States Dollar,DIA   250124C00439000,DIA 24JAN25 439 C,Broad,10,0,0,0,-10,1.27,1270,1270
Trade Summary,Data,Options,United States Dollar,GLD   241231C00254000,GLD 31DEC24 254 C,Basic Materials,50,0,0,0,0,0,0,0
Trade Summary,Data,Options,United States Dollar,GLD   250124C00252500,GLD 24JAN25 252.5 C,Basic Materials,50,0,0,0,-50,1.17,5850,5850
Trade Summary,Data,Options,United States Dollar,GLD   250124C00254000,GLD 24JAN25 254 C,Basic Materials,50,0,0,0,-50,0.62,3100,3100
Trade Summary,Data,Options,United States Dollar,GLD   250127C00255000,GLD 27JAN25 255 C,Basic Materials,50,0.15,-750,-750,-50,0.75,3750,3750
Trade Summary,Data,Options,United States Dollar,GLD   250127P00250000,GLD 27JAN25 250 P,Basic Materials,50,0.03,-150,-150,-50,0.49,2450,2450
Trade Summary,Data,Options,United States Dollar,GOOG  250110C00195000,GOOG 10JAN25 195 C,Telecomm,10,0,0,0,-10,1.85,1850,1850
Trade Summary,Data,Options,United States Dollar,GOOG  250124C00205000,GOOG 24JAN25 205 C,Telecomm,10,0,0,0,-10,0.7,700,700
Trade Summary,Data,Options,United States Dollar,GS    250124P00605000,GS 24JAN25 605 P,Financials,5,0,0,0,-5,2.37,1185,1185
Trade Summary,Data,Options,United States Dollar,GS    250124P00615000,GS 24JAN25 615 P,Financials,5,0,0,0,-5,5.98,2990,2990
Trade Summary,Data,Options,United States Dollar,IBIT  250124C00060000,IBIT 24JAN25 60 C,Broad,50,0,0,0,-50,1.36,6800,6800
Trade Summary,Data,Options,United States Dollar,IBIT  250124C00063000,IBIT 24JAN25 63 C,Broad,50,0,0,0,-50,0.864,4320,4320
Trade Summary,Data,Options,United States Dollar,ICE   250221P00150000,ICE 21FEB25 150 P,Financials,10,1.21,-1210,-1210,-10,3.3,3300,3300
Trade Summary,Data,Options,United States Dollar,IGV   250103P00103500,IGV 03JAN25 103.5 P,Technology,10,0,0,0,0,0,0,0
Trade Summary,Data,Options,United States Dollar,IGV   250131C00105000,IGV 31JAN25 105 C,Technology,15,0.38,-570,-570,-15,1.051333333,1577,1577
Trade Summary,Data,Options,United States Dollar,IJH   250117C00063000,IJH 17JAN25 63 C,Broad,15,0,0,0,0,0,0,0
Trade Summary,Data,Options,United States Dollar,JPM   250103P00242500,JPM 03JAN25 242.5 P,Financials,5,0,0,0,-5,0.48,240,240
Trade Summary,Data,Options,United States Dollar,JPM   250110C00245000,JPM 10JAN25 245 C,Financials,10,0,0,0,0,0,0,0
Trade Summary,Data,Options,United States Dollar,JPM   250110P00242500,JPM 10JAN25 242.5 P,Financials,10,0,0,0,-10,2.18,2180,2180
Trade Summary,Data,Options,United States Dollar,KO    250131C00063000,KO 31JAN25 63 C,Consumer Non-Cyc,10,0.91,-910,-910,-10,0.58,580,580
Trade Summary,Data,Options,United States Dollar,MCD   250103C00300000,MCD 03JAN25 300 C,Consumer Cyclicals,10,0,0,0,0,0,0,0
Trade Summary,Data,Options,United States Dollar,MCD   250117C00315000,MCD 17JAN25 315 C,Consumer Cyclicals,0,0,0,0,-10,0,0,0
Trade Summary,Data,Options,United States Dollar,MSFT  250110P00420000,MSFT 10JAN25 420 P,Technology,3,0,0,0,-3,3.4,1020,1020
Trade Summary,Data,Options,United States Dollar,MSFT  250117C00430000,MSFT 17JAN25 430 C,Technology,3,0,0,0,-3,1.12,336,336
Trade Summary,Data,Options,United States Dollar,MSFT  250124C00432500,MSFT 24JAN25 432.5 C,Technology,5,0,0,0,-5,1.65,825,825
Trade Summary,Data,Options,United States Dollar,NVDA  250103C00140000,NVDA 03JAN25 140 C,Technology,50,0,0,0,0,0,0,0
Trade Summary,Data,Options,United States Dollar,NVDA  250110C00145000,NVDA 10JAN25 145 C,Technology,100,0,0,0,-100,1.14,11400,11400
Trade Summary,Data,Options,United States Dollar,NVDA  250110C00150000,NVDA 10JAN25 150 C,Technology,200,0,0,0,-200,1.31,26200,26200
Trade Summary,Data,Options,United States Dollar,NVDA  250110C00152500,NVDA 10JAN25 152.5 C,Technology,100,0,0,0,-100,1,10000,10000
Trade Summary,Data,Options,United States Dollar,NVDA  250110C00157500,NVDA 10JAN25 157.5 C,Technology,100,0,0,0,-100,0.85,8500,8500
Trade Summary,Data,Options,United States Dollar,NVDA  250110P00145000,NVDA 10JAN25 145 P,Technology,100,0,0,0,-100,1.245,12450,12450
Trade Summary,Data,Options,United States Dollar,NVDA  250117P00130000,NVDA 17JAN25 130 P,Technology,100,0,0,0,0,0,0,0
Trade Summary,Data,Options,United States Dollar,NVDA  250124C00146000,NVDA 24JAN25 146 C,Technology,50,0,0,0,-50,1.29,6450,6450
Trade Summary,Data,Options,United States Dollar,NVDA  250124C00150000,NVDA 24JAN25 150 C,Technology,50,0,0,0,-50,0.83,4150,4150
Trade Summary,Data,Options,United States Dollar,NVDA  250131C00145000,NVDA 31JAN25 145 C,Technology,50,0.41,-2050,-2050,-50,1.85,9250,9250
Trade Summary,Data,Options,United States Dollar,NVDA  250131C00150000,NVDA 31JAN25 150 C,Technology,100,0.2072,-2072,-2072,-100,1.9288,19288,19288
Trade Summary,Data,Options,United States Dollar,NVDA  250131C00152500,NVDA 31JAN25 152.5 C,Technology,100,0.14,-1400,-1400,-100,1.96,19600,19600
Trade Summary,Data,Options,United States Dollar,NVDA  250131C00155000,NVDA 31JAN25 155 C,Technology,100,0.1,-1000,-1000,-100,1.22,12200,12200
Trade Summary,Data,Options,United States Dollar,NVDA  250321C00135000,NVDA 21MAR25 135 C,Technology,100,10.92,-109200,-109200,-100,18,180000,180000
Trade Summary,Data,Options,United States Dollar,ORCL  250103P00165000,ORCL 03JAN25 165 P,Technology,10,0,0,0,0,0,0,0
Trade Summary,Data,Options,United States Dollar,ORCL  250110P00162500,ORCL 10JAN25 162.5 P,Technology,5,0,0,0,-5,0.89,445,445
Trade Summary,Data,Options,United States Dollar,ORCL  250124C00195000,ORCL 24JAN25 195 C,Technology,5,0,0,0,-5,0.86,430,430
Trade Summary,Data,Options,United States Dollar,ORCL  250131C00200000,ORCL 31JAN25 200 C,Technology,5,0.096,-48,-48,-5,1.25,625,625
Trade Summary,Data,Options,United States Dollar,PANW  250110P00180000,PANW 10JAN25 180 P,Technology,5,0,0,0,-5,1.9,950,950
Trade Summary,Data,Options,United States Dollar,PANW  250131C00195000,PANW 31JAN25 195 C,Technology,10,0.67,-670,-670,-10,1.24,1240,1240
Trade Summary,Data,Options,United States Dollar,PDD   250110C00106000,PDD 10JAN25 106 C,Technology,10,0,0,0,-10,0.55,550,550
Trade Summary,Data,Options,United States Dollar,PDD   250117C00100000,PDD 17JAN25 100 C,Technology,14,0,0,0,-14,0.75,1050,1050
Trade Summary,Data,Options,United States Dollar,PLTR  250110C00080000,PLTR 10JAN25 80 C,Technology,5,0,0,0,0,0,0,0
Trade Summary,Data,Options,United States Dollar,PLTR  250110P00075000,PLTR 10JAN25 75 P,Technology,10,0,0,0,0,0,0,0
Trade Summary,Data,Options,United States Dollar,PLTR  250131C00080000,PLTR 31JAN25 80 C,Technology,10,0.73,-730,-730,-10,1.52,1520,1520
Trade Summary,Data,Options,United States Dollar,QQQ   241231C00550000,QQQ 31DEC24 550 C,Broad,50,0,0,0,0,0,0,0
Trade Summary,Data,Options,United States Dollar,QQQ   250103C00519000,QQQ 03JAN25 519 C,Broad,20,0,0,0,-20,0.54,1080,1080
Trade Summary,Data,Options,United States Dollar,QQQ   250106C00529000,QQQ 06JAN25 529 C,Broad,20,0,0,0,-20,0.4,800,800
Trade Summary,Data,Options,United States Dollar,QQQ   250110C00535000,QQQ 10JAN25 535 C,Broad,50,0,0,0,-50,1.05,5250,5250
Trade Summary,Data,Options,United States Dollar,QQQ   250121C00525000,QQQ 21JAN25 525 C,Broad,20,0,0,0,-20,1.1,2200,2200
Trade Summary,Data,Options,United States Dollar,QQQ   250620C00500000,QQQ 20JUN25 500 C,Broad,100,33.6,-336000,-336000,-100,43.98,439800,439800
Trade Summary,Data,Options,United States Dollar,RTX   250131C00125000,RTX 31JAN25 125 C,Industrials,15,4.11,-6165,-6165,-15,2.43,3645,3645
Trade Summary,Data,Options,United States Dollar,SE    250117P00105000,SE 17JAN25 105 P,Technology,10,0,0,0,-10,1.7,1700,1700
Trade Summary,Data,Options,United States Dollar,SE    250117P00110000,SE 17JAN25 110 P,Technology,5,0,0,0,-5,1.7,850,850
Trade Summary,Data,Options,United States Dollar,SE    250124P00114000,SE 24JAN25 114 P,Technology,10,0,0,0,-10,1.76,1760,1760
Trade Summary,Data,Options,United States Dollar,SE    250124P00118000,SE 24JAN25 118 P,Technology,10,0,0,0,-10,1.2,1200,1200
Trade Summary,Data,Options,United States Dollar,SNOW  250103P00160000,SNOW 03JAN25 160 P,Technology,5,0,0,0,0,0,0,0
Trade Summary,Data,Options,United States Dollar,SNOW  250110P00157500,SNOW 10JAN25 157.5 P,Technology,5,0,0,0,-5,2.41,1205,1205
Trade Summary,Data,Options,United States Dollar,SNOW  250110P00165000,SNOW 10JAN25 165 P,Technology,5,0,0,0,-5,2.13,1065,1065
Trade Summary,Data,Options,United States Dollar,SNOW  250117P00160000,SNOW 17JAN25 160 P,Technology,5,0,0,0,-5,2.33,1165,1165
Trade Summary,Data,Options,United States Dollar,SNOW  250124C00180000,SNOW 24JAN25 180 C,Technology,5,0,0,0,-5,0.99,495,495
Trade Summary,Data,Options,United States Dollar,SNOW  250124P00170000,SNOW 24JAN25 170 P,Technology,5,0,0,0,-5,3.07,1535,1535
Trade Summary,Data,Options,United States Dollar,TSM   250110C00210000,TSM 10JAN25 210 C,Technology,100,0,0,0,-100,1.6,16000,16000
Trade Summary,Data,Options,United States Dollar,TSM   250110C00215000,TSM 10JAN25 215 C,Technology,100,0,0,0,-100,1.15,11500,11500
Trade Summary,Data,Options,United States Dollar,TSM   250110P00212500,TSM 10JAN25 212.5 P,Technology,100,0,0,0,-100,1.505,15050,15050
Trade Summary,Data,Options,United States Dollar,TSM   250110P00215000,TSM 10JAN25 215 P,Technology,50,0,0,0,-50,1.82,9100,9100
Trade Summary,Data,Options,United States Dollar,TSM   250117C00215000,TSM 17JAN25 215 C,Technology,100,0,0,0,-100,2.97,29700,29700
Trade Summary,Data,Options,United States Dollar,TSM   250124C00217500,TSM 24JAN25 217.5 C,Technology,50,0,0,0,-50,1.85,9250,9250
Trade Summary,Data,Options,United States Dollar,TSM   250124C00220000,TSM 24JAN25 220 C,Technology,50,0,0,0,-50,1.53,7650,7650
Trade Summary,Data,Options,United States Dollar,TSM   250124C00222500,TSM 24JAN25 222.5 C,Technology,100,0,0,0,-100,1.625,16250,16250
Trade Summary,Data,Options,United States Dollar,TSM   250124P00220000,TSM 24JAN25 220 P,Technology,49,0,0,0,-49,1.39,6811,6811
Trade Summary,Data,Options,United States Dollar,TSM   250131C00220000,TSM 31JAN25 220 C,Technology,50,0.85,-4250,-4250,-50,3.67,18350,18350
Trade Summary,Data,Options,United States Dollar,TSM   250131C00225000,TSM 31JAN25 225 C,Technology,50,0.43,-2150,-2150,-50,1.93,9650,9650
Trade Summary,Data,Options,United States Dollar,TSM   250131C00230000,TSM 31JAN25 230 C,Technology,50,0.22,-1100,-1100,-50,2.5,12500,12500
Trade Summary,Data,Options,United States Dollar,TSM   250131P00180000,TSM 31JAN25 180 P,Technology,100,0.12,-1200,-1200,0,0,0,0
Trade Summary,Data,Options,United States Dollar,TSM   250131P00215000,TSM 31JAN25 215 P,Technology,25,13.172,-32930,-32930,-25,2.11,5275,5275
Trade Summary,Data,Options,United States Dollar,VKTX  250124C00034500,VKTX 24JAN25 34.5 C,Healthcare,10,0,0,0,-10,0.88,880,880
Trade Summary,Data,Options,United States Dollar,XLE   250124C00095000,XLE 24JAN25 95 C,Energy,20,0,0,0,-20,0.51,1020,1020
Trade Summary,Data,Options,United States Dollar,XLF   241231C00049000,XLF 31DEC24 49 C,Financials,250,0,0,0,0,0,0,0
Trade Summary,Data,Options,United States Dollar,XLF   250110C00048500,XLF 10JAN25 48.5 C,Financials,200,0,0,0,-200,0.35,7000,7000
Trade Summary,Data,Options,United States Dollar,XLF   250110C00049000,XLF 10JAN25 49 C,Financials,100,0,0,0,-100,0.31,3100,3100
Trade Summary,Data,Options,United States Dollar,XLF   250124C00050000,XLF 24JAN25 50 C,Financials,100,0,0,0,-100,0.29,2900,2900
Trade Summary,Data,Options,United States Dollar,XLF   250124C00050500,XLF 24JAN25 50.5 C,Financials,100,0,0,0,-100,0.21,2100,2100
Trade Summary,Data,Options,United States Dollar,XLF   250131C00051000,XLF 31JAN25 51 C,Financials,100,0.36,-3600,-3600,-100,0.42,4200,4200
Trade Summary,Data,Options,United States Dollar,XLK   250110C00240000,XLK 10JAN25 240 C,Technology,100,0,0,0,-100,0.94,9400,9400
Trade Summary,Data,Options,United States Dollar,XLK   250110C00242500,XLK 10JAN25 242.5 C,Technology,100,0,0,0,-100,1.12,11200,11200
Trade Summary,Data,Options,United States Dollar,XLK   250117C00235000,XLK 17JAN25 235 C,Technology,41,0,0,0,-41,0.61,2501,2501
Trade Summary,Data,Options,United States Dollar,XLK   250124C00235000,XLK 24JAN25 235 C,Technology,41,0,0,0,-41,1.7,6970,6970
Trade Summary,Data,Options,United States Dollar,XLK   250124C00237500,XLK 24JAN25 237.5 C,Technology,100,0,0,0,-100,1.08,10800,10800
Trade Summary,Data,Options,United States Dollar,XLK   250131C00242500,XLK 31JAN25 242.5 C,Technology,30,0.14,-420,-420,-30,1.76,5280,5280
Trade Summary,Data,Options,United States Dollar,XLK   250131C00245000,XLK 31JAN25 245 C,Technology,20,0.08,-160,-160,-20,1.66,3320,3320
Trade Summary,Data,Options,United States Dollar,XLU   250131C00080500,XLU 31JAN25 80.5 C,Utilities,30,0.089333333,-268,-268,-30,0.8,2400,2400
Trade Summary,Data,Options,United States Dollar,XSW   250117C00200000,XSW 17JAN25 200 C,Technology,5,0,0,0,0,0,0,0
Trade Summary,Data,Stocks,Hong Kong Dollar,1109,CHINA RESOURCES LAND LTD,Real Estate,0,0,0,0,-190000,23.625526316,4488850,576368.34
Trade Summary,Data,Stocks,Hong Kong Dollar,1211,BYD CO LTD-H,Consumer Cyclicals,0,0,0,0,-25500,274.207843137,6992300,897811.32
Trade Summary,Data,Stocks,Hong Kong Dollar,1288,AGRICULTURAL BANK OF CHINA-H,Financials,0,0,0,0,-2625000,4.32,11340000,1456056
Trade Summary,Data,Stocks,Hong Kong Dollar,1810,XIAOMI CORP-CLASS B,Technology,70000,34.778571429,-2434500,-313031.145,-150000,37.05,5557500,713583
Trade Summary,Data,Stocks,Hong Kong Dollar,2020,ANTA SPORTS PRODUCTS LTD,Consumer Cyclicals,0,0,0,0,-5000,81.912,409560,52587.504
Trade Summary,Data,Stocks,Hong Kong Dollar,2318,PING AN INSURANCE GROUP CO-H,Financials,0,0,0,0,-125000,44.15,5518750,708607.5
Trade Summary,Data,Stocks,Hong Kong Dollar,2359,WUXI APPTEC CO LTD-H,Healthcare,0,0,0,0,-20000,56.2305,1124610,144399.924
Trade Summary,Data,Stocks,Hong Kong Dollar,3690,MEITUAN-CLASS B,Technology,0,0,0,0,-12500,152,1900000,243960
Trade Summary,Data,Stocks,Hong Kong Dollar,6181,LAOPU GOLD CO L-H,Consumer Cyclicals,2000,298.59,-597180,-76689.8878,-2000,391.8,783600,100614.24
Trade Summary,Data,Stocks,Hong Kong Dollar,688,CHINA OVERSEAS LAND & INVEST,Real Estate,0,0,0,0,-240000,12.26,2942400,377804.16
Trade Summary,Data,Stocks,Hong Kong Dollar,700,TENCENT HOLDINGS LTD,Technology,0,0,0,0,-41500,395.282409639,16404220,2106301.848
